Series Name	Series Code	Country Name	Country Code	1990 [YR1990]	2000 [YR2000]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]	2018 [YR2018]	2019 [YR2019]	2020 [YR2020]	2021 [YR2021]	2022 [YR2022]
GDP per capita (current US$)	NY.GDP.PCAP.CD	Venezuela, RB	VEN	2461.03935458171	4795.63474784068	12433.9807853398	15975.7293753361	..	..	..	..	..	..	..	..
GDP per capita (current US$)	NY.GDP.PCAP.CD	Vietnam	VNM	96.7192957412953	394.583136574358	2367.49954241069	2558.7789242001	2595.23497870737	2760.7171010752	2992.07174595941	3267.22500852051	3491.09127859728	3586.34729656749	3756.48912237473	4163.5143004093
GDP per capita (current US$)	NY.GDP.PCAP.CD	Virgin Islands (U.S.)	VIR	..	..	34597.9766940328	33045.3643795999	34007.3529411765	35324.9748874586	35365.0693039774	36653.8630480089	38596.0307118282	39552.1685953523	..	..
GDP per capita (current US$)	NY.GDP.PCAP.CD	West Bank and Gaza	PSE	..	1476.17185000238	3315.29753909282	3352.11259506043	3272.15432360708	3527.61382413178	3620.36048715937	3562.33094270256	3656.85827137011	3233.56863835858	3678.63565662194	3789.32796575153
GDP per capita (current US$)	NY.GDP.PCAP.CD	Yemen, Rep.	YEM	422.210702169172	518.14867272789	1497.7479410273	1557.60140563182	1488.41626715083	1069.81699688467	893.716572852695	701.714877767947	693.816483547342	583.875662932079	603.707959365751	676.928385042108
GDP per capita (current US$)	NY.GDP.PCAP.CD	Zambia	ZMB	427.406453462986	364.026125867299	1840.32055335789	1724.57621968232	1307.90964916032	1249.92314348406	1495.75213841021	1475.19983636703	1268.12094056241	956.831747486282	1137.34439483196	1487.90776431025
GDP per capita (current US$)	NY.GDP.PCAP.CD	Zimbabwe	ZWE	868.490174851563	565.284389703613	1408.36781031236	1407.03429109916	1410.32917348908	1421.78779140568	1192.10701198862	2269.17701232332	1421.86859641758	1372.69667433317	1773.92041088078	1266.99603069032
GDP per capita (current US$)	NY.GDP.PCAP.CD	Africa Eastern and Southern	AFE	819.844295928423	709.061010146892	1736.22250714845	1724.53438087977	1545.55908352233	1436.09440388982	1613.66848779126	1550.11176204468	1499.9544365215	1353.9275274008	1539.16554316986	1622.39171959406
GDP per capita (current US$)	NY.GDP.PCAP.CD	Africa Western and Central	AFW	591.9896084034	522.772772119317	2153.76613809455	2247.85749211781	1880.75077764461	1646.97239910395	1588.58100471239	1732.81654392311	1810.53800638238	1686.99789853738	1765.96530719796	1790.34880033979
GDP per capita (current US$)	NY.GDP.PCAP.CD	Arab World	ARB	2850.80154498515	2857.13272055077	7348.84954968398	7302.2503496362	6283.25602556899	6113.39773758358	6224.52297014464	6573.81696971074	6498.52903712431	5639.39873488484	6414.72561815051	7655.84840197887
GDP per capita (current US$)	NY.GDP.PCAP.CD	Caribbean small states	CSS	2995.96689738191	5246.59626700535	10542.0752110958	10711.7786572268	10447.6799478983	9769.46964089534	10061.0866121034	10339.100779196	10409.7163826574	8864.60436985981	10114.1468413213	12382.3753760863
GDP per capita (current US$)	NY.GDP.PCAP.CD	Central Europe and the Baltics	CEB	2305.67634682273	3952.06824439875	13665.7265983293	14141.1006164469	12525.6327000489	12782.2222396049	14222.4542912046	16077.0239465209	16349.0053581845	16298.2670593913	18790.4181600999	19337.8890310738
GDP per capita (current US$)	NY.GDP.PCAP.CD	Early-demographic dividend	EAR	911.326362214012	1354.97962019911	3347.1139989727	3414.4378268947	3204.50859093735	3264.72507479012	3485.10955398458	3480.2807841338	3506.63417506725	3232.2471401811	3714.71391519885	4069.17601218906
GDP per capita (current US$)	NY.GDP.PCAP.CD	East Asia & Pacific	EAS	2605.90737845756	4089.04265865943	9468.44402937117	9694.44764520113	9586.89199191842	9855.05982291634	10452.7370700637	11311.7690787375	11480.7038150104	11482.8804990941	13119.40564996	12906.694013545
GDP per capita (current US$)	NY.GDP.PCAP.CD	East Asia & Pacific (excluding high income)	EAP	416.677813510951	954.440267804461	5882.14219490776	6291.28338162026	6501.71268639374	6591.13640599459	7149.12126805695	7944.47136791977	8169.0089232591	8262.89754957938	9812.14597481484	9952.18812123202
GDP per capita (current US$)	NY.GDP.PCAP.CD	East Asia & Pacific (IDA & IBRD countries)	TEA	421.631727483568	965.661296811857	5948.47098907	6361.98221072104	6574.57347185452	6664.81340856374	7228.80110163654	8032.84451265894	8259.76325551476	8354.65293827494	9921.17770568929	10062.9224412061
GDP per capita (current US$)	NY.GDP.PCAP.CD	Euro area	EMU	18903.2829635424	20215.5536922064	39119.9712010537	39913.1212610408	34388.8103723606	35164.0647840609	37157.1125976758	40045.5661943636	39183.1023427645	38161.6659419747	42472.3326927924	40755.0473759676
GDP per capita (current US$)	NY.GDP.PCAP.CD	Europe & Central Asia	ECS	10522.1857289629	11667.3420725881	26090.3028271239	26321.0879621973	22560.0452974631	22380.6179946978	23644.7807272577	25244.0337921615	24870.5764692993	23995.1500027063	27239.9401146701	27363.874640104
GDP per capita (current US$)	NY.GDP.PCAP.CD	Europe & Central Asia (excluding high income)	ECA	2467.89602924435	1788.40584633532	10750.5615847087	9890.31659095404	7459.08184487651	7044.68473024733	7865.2274511544	7995.71882866252	8128.39505469146	7462.09763148974	8919.90863602739	10376.7802480968
GDP per capita (current US$)	NY.GDP.PCAP.CD	Europe & Central Asia (IDA & IBRD countries)	TEC	2382.07609670876	2052.57426429872	10963.2926109029	10296.6025496716	7995.18856221115	7640.98436011711	8532.08643311335	8869.05582689638	9016.26377063046	8439.66710909809	9983.84766919692	11324.5106744239
GDP per capita (current US$)	NY.GDP.PCAP.CD	European Union	EUU	15459.4947497804	16948.3308695398	34564.9279509325	35280.7488271727	30485.7582865714	31175.2158538517	33088.6745527209	35749.088058297	35077.7285770448	34332.6449639779	38436.149211449	37149.6085917605
GDP per capita (current US$)	NY.GDP.PCAP.CD	Fragile and conflict affected situations	FCS	1141.84605523662	858.562392428145	2338.1259640506	2423.84658237199	1893.14062350273	1735.42658529158	1795.65929493451	1847.20742651938	1906.96740642914	1697.36750533401	1780.13414593765	1856.91563877565
GDP per capita (current US$)	NY.GDP.PCAP.CD	Heavily indebted poor countries (HIPC)	HPC	453.925419060711	373.726147213202	986.931455571369	1018.50599310726	961.05912289048	978.109791276521	1051.22070001086	973.033541392666	980.443936644368	964.91637621707	1043.67963008607	1097.0516591685
GDP per capita (current US$)	NY.GDP.PCAP.CD	High income	HIC	18476.8850773094	25191.0460137549	41752.8000576397	42410.7482556389	39815.1402467714	40436.3619417573	42079.9179374498	44530.3800579065	44727.7346006187	43437.8943103859	48351.0720660842	49430.3293645734
GDP per capita (current US$)	NY.GDP.PCAP.CD	IBRD only	IBD	1053.26851716701	1467.06150982623	5827.25160119958	5959.81193021316	5524.93979758256	5513.37201767983	6033.40589351785	6363.72285385021	6450.76019852945	6170.42273178301	7275.45462599073	7658.32088697012
GDP per capita (current US$)	NY.GDP.PCAP.CD	IDA & IBRD total	IBT	930.017306435023	1254.87927774585	4713.75426286518	4823.22717913561	4473.5452447004	4455.01334108557	4839.28174336473	5076.88440746253	5131.96671603115	4895.9749891472	5712.35778982205	5988.57279695996
GDP per capita (current US$)	NY.GDP.PCAP.CD	IDA blend	IDB	514.373907365373	557.376614868524	1954.03318394757	2083.53595188821	1930.75022370839	1818.7524929092	1751.91664584804	1875.79861269869	1874.5846274451	1720.74122393904	1842.03199304628	1930.61281858042
GDP per capita (current US$)	NY.GDP.PCAP.CD	IDA only	IDX	400.506928443912	467.807160637652	1043.1385988104	1091.21399218489	1075.7318853631	1128.68034518962	1209.69996683014	1178.52443284313	1206.13799722073	1198.15115452242	1273.74388066576	1330.8545441218
GDP per capita (current US$)	NY.GDP.PCAP.CD	IDA total	IDA	437.585728739057	496.815031048305	1348.33814525028	1423.48680466244	1361.63277291469	1358.88632920905	1390.17031609944	1410.16581042278	1427.76901211753	1371.12917554267	1461.61016032231	1528.9727987133
GDP per capita (current US$)	NY.GDP.PCAP.CD	Late-demographic dividend	LTE	1102.22385580294	1666.72374184302	8544.86785366166	8812.35816027434	8213.69238667473	8182.50377942849	9021.94241319322	9839.70401037061	9979.37423743445	9720.85844961143	11554.2868836793	12074.4770230096
GDP per capita (current US$)	NY.GDP.PCAP.CD	Latin America & Caribbean	LCN	2677.52569213284	4398.04248172102	10363.6438720924	10458.7590467418	8652.43996546112	8363.88418721043	9202.64482769228	8920.94381678281	8713.5436460742	7344.06092228177	9089.58941027823	10236.1058570266
GDP per capita (current US$)	NY.GDP.PCAP.CD	Latin America & Caribbean (excluding high income)	LAC	2617.84257374626	4204.24103860366	9840.59859734047	9781.72374713917	8226.89248465706	7912.27908614332	8732.61538577559	8387.84905597904	8184.42457418509	6837.63041190964	8516.25941651786	9695.01762975153
GDP per capita (current US$)	NY.GDP.PCAP.CD	Latin America & the Caribbean (IDA & IBRD countries)	TLA	2608.504858792	4310.63620542029	10287.0774222014	10377.3450398166	8505.15322358281	8199.54481275202	9052.33127649881	8759.32482226801	8532.48435762488	7136.21474095016	8195.12865998321	9237.90374865276
GDP per capita (current US$)	NY.GDP.PCAP.CD	Least developed countries: UN classification	LDC	356.677323037357	330.128575659965	1011.2237721167	1060.76041240991	1003.22265531385	1016.0809259919	1104.79466366493	1063.20913025769	1089.87177789316	1082.60022121405	1151.78183621485	1259.14120042621
GDP per capita (current US$)	NY.GDP.PCAP.CD	Low & middle income	LMY	901.189296300193	1187.34503385632	4534.20503998183	4626.71772238126	4329.83603008855	4312.05125164811	4680.47789006203	4900.34640799462	4957.61075209281	4729.76698690413	5583.62812250674	5859.78480951034
GDP per capita (current US$)	NY.GDP.PCAP.CD	Low income	LIC	461.117491402683	487.48121065063	752.721538968048	790.08051376843	772.240784952307	743.60366854985	800.556409230306	659.119783762847	681.746857893198	653.673818043846	682.782669102651	741.244363322251
GDP per capita (current US$)	NY.GDP.PCAP.CD	Lower middle income	LMC	514.020252697291	601.11322738431	1982.5702931399	2052.7572622194	1969.27210224466	2035.51134139588	2156.0915320913	2178.18232467009	2235.39181598856	2123.38231816223	2404.55179404135	2542.19993808198
GDP per capita (current US$)	NY.GDP.PCAP.CD	Middle East & North Africa	MEA	3144.38435751182	3284.45984950586	8471.77477628623	8345.56671523531	7217.65155733438	7158.04931084411	7337.22417641969	7561.2011392369	7444.6212852487	6579.37098743688	7694.85516864621	8949.39677899439
GDP per capita (current US$)	NY.GDP.PCAP.CD	Middle East & North Africa (excluding high income)	MNA	2216.07729462501	1888.61214426368	4470.13993154294	4317.81331814743	3805.67992801712	3832.82046747945	3771.39884360959	3514.39002104317	3475.85916647375	3120.19843893516	3604.88875794318	3952.11139122738
GDP per capita (current US$)	NY.GDP.PCAP.CD	Middle East & North Africa (IDA & IBRD countries)	TMN	2215.44821411794	1892.90151253098	4483.24548822751	4328.80742842554	3811.77354395558	3836.32167107753	3773.13677949318	3513.83379259827	3473.74211447634	3118.8605067659	3604.01229800729	3954.09404072478
GDP per capita (current US$)	NY.GDP.PCAP.CD	Middle income	MIC	934.290342725502	1246.29144326899	4918.90784541895	5022.06455731427	4701.52802314386	4690.37407299099	5098.30761134328	5363.87064337831	5433.45843415971	5191.84969531779	6148.98131399845	6462.27913583151
GDP per capita (current US$)	NY.GDP.PCAP.CD	North America	NAC	23653.3998971158	35151.3296023334	53234.150098465	54714.4709286191	55452.4213839576	56312.4348848537	58423.8858786865	61174.6914729159	63203.3738891388	61461.1211260357	68382.9399492465	74164.6530205831
GDP per capita (current US$)	NY.GDP.PCAP.CD	Not classified	INX	..	..	..	..	..	..	..	..	..	..	..	..
GDP per capita (current US$)	NY.GDP.PCAP.CD	OECD members	OED	17019.7362411748	23026.1764374782	37494.4599104378	38003.5730732136	35600.8318697942	36050.9052347759	37405.8305439479	39352.5214381054	39531.3435697755	38341.3207587843	42522.4500902694	43260.7027011599
GDP per capita (current US$)	NY.GDP.PCAP.CD	Other small states	OSS	3059.01345448594	4277.58228896806	15307.1559029115	15449.9740381913	12506.3179993659	12092.1033399975	12899.8790530463	14068.4470181579	13563.8976571233	11679.5574715833	13931.796724276	15990.6473634936
GDP per capita (current US$)	NY.GDP.PCAP.CD	Pacific island small states	PSS	1325.6559674714	1687.72591275528	3582.87862118196	3851.25099308888	3723.87521329512	3866.86192070379	4128.66065294262	4286.73414362489	4234.83396306924	3713.50694343002	3641.55824740651	3874.93417803281
GDP per capita (current US$)	NY.GDP.PCAP.CD	Post-demographic dividend	PST	19062.7252829105	25861.4262191245	42524.0778250591	43169.4440151042	40641.1629320461	41372.2823086822	42971.526871528	45386.7472120914	45701.5843923387	44494.6457414394	49722.240568008	50696.9272264744
GDP per capita (current US$)	NY.GDP.PCAP.CD	Pre-demographic dividend	PRE	945.525159785786	503.857806709648	1819.8682766271	1876.47621861826	1557.65947525165	1382.13840053726	1429.30516801927	1447.50951774897	1484.2360142926	1329.36845168249	1413.97365959385	1553.28051193406
GDP per capita (current US$)	NY.GDP.PCAP.CD	Small states	SST	2921.42756423184	4314.06146341325	13667.1265135642	13841.3117720446	11583.9808617568	11165.6026482055	11855.7989344526	12810.4061877279	12442.1201273464	10702.8860207874	12638.5703105452	14626.5057055616
GDP per capita (current US$)	NY.GDP.PCAP.CD	South Asia	SAS	356.66537923874	447.950614861535	1364.39969359005	1475.33821399497	1523.38333625648	1675.3676225853	1887.85738514752	1920.20841039312	1964.98051916795	1853.89308716516	2136.15805981447	2272.4547387962
GDP per capita (current US$)	NY.GDP.PCAP.CD	South Asia (IDA & IBRD)	TSA	356.66537923874	447.950614861535	1364.39969359005	1475.33821399497	1523.38333625648	1675.3676225853	1887.85738514752	1920.20841039312	1964.98051916795	1853.89308716516	2136.15805981447	2272.4547387962
GDP per capita (current US$)	NY.GDP.PCAP.CD	Sub-Saharan Africa	SSF	726.680908742204	632.354480728225	1905.49834554254	1936.66436558837	1681.36733401646	1521.52750951476	1603.5018042159	1624.144531615	1625.76257570345	1488.79549974746	1630.98390327386	1690.38756577047
GDP per capita (current US$)	NY.GDP.PCAP.CD	Sub-Saharan Africa (excluding high income)	SSA	726.017420818015	631.449155497044	1904.2904823024	1935.43079529759	1680.14350918185	1520.25837569558	1602.20823161311	1622.83477392256	1624.43717233441	1487.89476802804	1630.03154175388	1689.21565485367
GDP per capita (current US$)	NY.GDP.PCAP.CD	Sub-Saharan Africa (IDA & IBRD countries)	TSS	726.680908742204	632.354480728225	1905.49834554254	1936.66436558837	1681.36733401646	1521.52750951476	1603.5018042159	1624.144531615	1625.76257570346	1488.79549974746	1630.98390327386	1690.38756577047
GDP per capita (current US$)	NY.GDP.PCAP.CD	Upper middle income	UMC	1304.72634054619	1860.11287450474	8056.65632354449	8218.29574009477	7664.04540830914	7590.18239180598	8335.1581241543	8895.01022378209	9006.03715615141	8649.36556133265	10407.658966807	10953.1934181021
GDP per capita (current US$)	NY.GDP.PCAP.CD	World	WLD	4318.91253431034	5508.43301374779	10738.3174082681	10898.72081124	10156.9534578037	10208.8699002511	10746.8562684176	11290.0999748475	11330.4536704935	10895.7352329064	12335.8592072076	12702.9426342374
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Afghanistan	AFG	..	..	2165.3409147556	2144.44963352063	2108.71417281186	2101.42218654807	2096.09311055337	2060.69897292797	2079.92186098824	1968.34100152116	1517.0162662229	..
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Albania	ALB	4827.02770509029	5892.58219111228	11361.2524918298	11586.8174458823	11878.4376020777	12291.8420601944	12770.9918634405	13317.1192636809	13653.182207385	13278.3697687086	14595.9443859543	15501.6629314635
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Algeria	DZA	8828.87447349486	8786.19034965696	11360.6376117058	11561.2597954385	11751.6341191101	11888.3229666783	11809.4830333846	11725.8777414257	11627.2799177398	10844.7707637063	11029.1387821192	11187.382302721
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	American Samoa	ASM	..	..	..	..	..	..	..	..	..	..	..	..
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Andorra	AND	..	..	..	..	..	..	..	..	..	..	..	..
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Angola	AGO	5793.08451204045	4728.37436813592	8099.67882846483	8183.1645766116	7966.88555561333	7487.92509764052	7216.06137267002	6878.59002526807	6602.26921128365	6029.69189495339	5911.83565738445	5906.11567677033
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Antigua and Barbuda	ATG	15264.3519217204	18545.582617257	18243.4826025693	18779.1390773289	19344.6656127269	20267.5487573342	20777.5594989337	22072.5556934445	22908.6392551795	18787.5643794635	19899.8824253531	21457.9378904139
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Argentina	ARG	14136.5254005803	18524.8096075258	24424.1364465071	23550.0990599374	23933.8866120953	23189.5274451329	23597.117752839	22747.2416575831	22071.7480998394	19685.215869505	21527.1961367015	22447.0884757637
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Armenia	ARM	5153.29821050756	3921.85752187599	10677.3036548195	11105.5324996261	11506.0389896756	11580.3836431751	12509.6396064818	13231.4310690444	14317.5528692827	13357.6970638572	14193.1168340619	16041.8297023795
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Aruba	ABW	30823.482503317	37241.0304977201	35720.6981109098	35467.2357639234	36490.5244570947	37043.6981523794	38865.188195117	40706.7492161559	40780.5164846798	33155.2432392602	38866.3334861967	..
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Australia	AUS	31006.100226642	38494.8866763373	46744.6238819012	47240.2744640204	47567.6806608932	48109.2027153453	48400.2457875228	49052.8179535889	49379.093333787	48747.8517145133	49774.3407019167	50997.5464327292
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Austria	AUT	37494.5604129864	46469.8610601036	52997.7538166712	52932.9001116518	52873.8586545571	53345.7415259818	54172.9867888254	55217.2865300768	55806.4382499366	51988.4158297933	54121.1455420496	56280.5083306017
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Azerbaijan	AZE	7616.91027506113	3998.52048313078	14651.693970776	14867.9437345406	14852.6117080302	14232.1926180142	14121.4069355591	14209.5931685619	14442.0408668016	13726.7696576885	14433.9042060355	15044.9440415466
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Bahamas, The	BHS	35674.4556311246	36753.6311240139	33482.2851622901	33795.7531448128	33822.6781698266	33520.1213208248	34067.8461834433	34341.8024472866	33862.9446487499	25780.4141764455	30053.0323934983	34197.1297928152
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Bahrain	BHR	36997.7356016117	46154.0295372007	48915.5299366185	49117.9884481019	48453.7258486635	48486.3027470537	48929.4470119951	48937.6603623739	49768.9762142136	47994.4142924226	49754.0477370429	51854.7163705359
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Bangladesh	BGD	1730.36894499325	2267.07534755879	3932.70833031603	4119.42463946452	4337.38590209077	4589.09353174608	4830.7760826813	5124.49875458782	5467.20752090206	5591.37377818814	5911.01299624227	6263.00464871693
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Barbados	BRB	14097.395549571	15517.9408347638	15489.7611847758	15441.2197612068	15789.4512179828	16156.517559289	16198.9621604366	16003.8574255361	15954.802664829	13805.7775410846	13754.8024231781	15106.7751747395
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Belarus	BLR	8895.17217109963	8053.17315694621	18805.4297450457	19119.3121378627	18362.6952543104	17883.19031839	18356.0660575514	18974.7452169516	19288.0406878264	19239.5531427458	19872.6924952009	19132.2703879485
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Belgium	BEL	35506.9265146541	43024.1399101042	48204.5856992867	48748.6205926039	49456.3985817783	49829.9273887741	50442.2705419624	51113.4817384021	51987.7139145095	48988.2347037897	51823.5075295903	53155.9110104316
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Belize	BLZ	6396.50071946363	8702.08265110585	9109.57214659117	9276.31779285874	9387.91454228407	9208.11394344737	8873.7540251936	8798.53857325264	9028.55148483032	7703.11804104352	8762.24053675135	9697.9330494303
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Benin	BEN	2109.55933453942	2431.44565209518	2792.02729966348	2883.89909753626	2849.82049921494	2859.39168542717	2933.8373843172	3040.1675201443	3156.43895692884	3186.48629441558	3321.55217445962	3435.17182729466
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Bermuda	BMU	65961.4062780667	83181.5263421175	80503.6502910788	77361.1048812589	77842.7539032209	78149.352535184	81834.9558735543	81423.4084533215	81681.7266682559	76117.8047438727	78570.4895148396	81165.6509443183
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Bhutan	BTN	2737.99305333418	4087.83067216439	8929.04620419453	9349.04438655465	9877.2472826014	10587.5703765341	10986.8881359297	11233.7805406359	11797.2841991497	10547.0515052507	10907.8567096084	..
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Bolivia	BOL	4437.86683057006	5305.61926053567	7305.22798770529	7581.59842759216	7825.76674838841	8034.17272467539	8244.93344575115	8466.29319952075	8528.74880360829	7679.93319449802	8052.1774414393	8201.18379886392
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Bosnia and Herzegovina	BIH	..	6826.00446253489	11483.2544117601	11766.9771819409	12437.4952562522	13000.6169222965	13582.1847524863	14267.5198117783	14851.6485875733	14587.4817369059	15893.0601020426	16703.4564245907
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Botswana	BWA	9164.87250835745	11462.0796949759	14144.5187891656	14665.2730208019	13682.7048320367	14373.5199366604	14656.772988721	14962.0829594944	15117.9906741015	13545.2181711509	14907.0857680386	15518.0298701635
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Brazil	BRA	10401.8424448513	11529.4866151644	15751.4844481235	15695.6431041785	15011.5771943529	14402.4940082453	14477.8617680601	14619.5911298271	14685.1278924674	14109.7639690445	14735.5817830152	15093.4651170661
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	British Virgin Islands	VGB	..	..	..	..	..	..	..	..	..	..	..	..
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Brunei Darussalam	BRN	70358.7240942878	68865.7872998496	65534.6831602734	63131.186248062	62170.0870232201	59980.9887454086	60173.0511336013	59650.2315273035	61424.3643132688	61603.5508036186	60127.0236886271	58669.9007681841
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Bulgaria	BGR	12507.7284145491	10503.6327620614	18911.1484206025	19202.8316894772	19988.2481842507	20740.8194312493	21469.9708893116	22206.156990417	23266.0693152803	22479.5829396574	24393.7755346385	26823.0207707774
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Burkina Faso	BFA	981.844761883421	1266.74481663807	1823.59495248367	1846.64512676697	1862.85471186197	1916.7563817824	1978.15501161376	2051.21843060824	2110.06231119074	2093.73364729869	2179.78903866639	2156.12552817895
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Burundi	BDI	1175.15508588164	837.348411451095	824.610522607553	831.294838603726	781.579287257152	764.336602194152	750.787616270977	740.448222531284	729.658462620426	711.355263423169	714.066712377554	708.178317277191
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Cabo Verde	CPV	1816.02474316339	4255.74569660047	6733.08879587578	6703.81235646672	6691.93143160903	6900.56100921959	7130.85415218192	7314.30128315943	7793.31178929428	6228.42861089447	6592.85552210926	7692.37539122176
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Cambodia	KHM	..	1486.10711387507	3197.53210036963	3378.36459051313	3565.24506707109	3761.91133767675	3972.72416392795	4217.62179096226	4464.29444969141	4276.18453899178	4354.56520628203	4530.53167522922
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Cameroon	CMR	3483.1868621115	2937.99187273851	3442.20062679272	3530.28319106425	3614.75571608491	3667.32267475561	3691.09472365252	3732.50124767444	3756.50956165869	3665.51058111338	3700.46428911298	3733.23271967824
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Canada	CAN	34562.8663465938	41338.6470179142	46704.7622355677	47564.609109622	47522.1406673151	47457.5853457244	48317.1745835151	48962.4815108923	49175.6770500696	46181.7575545756	48218.038315768	48954.8053508794
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Cayman Islands	CYM	..	..	67537.5472454474	67762.360120036	68135.4634796755	68824.4249547482	69534.7717494434	71046.0204711372	72432.5012829436	67530.6938000494	69400.6666612381	..
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Central African Republic	CAF	1200.61339024031	1007.24783442941	764.051500246645	765.259553983357	795.037018678033	818.395995276405	839.600009452135	854.647491304949	861.766788755873	847.765012420583	837.504685725376	819.192343077178
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Chad	TCD	1027.24442257679	907.833513620676	1804.82313259821	1861.6929035836	1853.25936456204	1683.47808848358	1579.76060047631	1563.5439331455	1561.99667256928	1489.18671217966	1425.49451245397	1412.67071848127
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Channel Islands	CHI	..	..	..	..	..	..	..	..	..	..	..	..
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Chile	CHL	9701.82379080639	15415.7542853766	24011.5910135613	24197.1832800794	24464.7456624553	24599.3746330388	24546.9124208604	25071.9900691942	24809.8609735994	22970.5504351843	25412.7520725665	25886.1213557859
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	China	CHN	1423.89634790711	3451.67923092858	11101.9389299934	11851.4042175796	12612.3516512418	13399.1373202744	14243.5326108491	15133.9956182327	15977.7638279876	16296.6093789678	17657.4951808666	18187.9787370537
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Colombia	COL	8434.95933574977	9138.31891513086	13465.0750436526	13938.2315166162	14215.6882521068	14358.1682181588	14334.9146083622	14426.4343821408	14616.1351241706	13358.2980828837	14661.2132435381	15651.5820579216
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Comoros	COM	2922.71225211885	2863.15184983925	3185.31969710048	3183.15703112003	3150.87762379692	3185.62966370388	3240.17917020286	3294.83197206575	3290.65052676586	3222.37408929598	3228.52685830019	3245.76869721125
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Congo, Dem. Rep.	COD	1750.16973868902	728.207196902485	944.640247467799	999.072133543006	1032.57186488287	1021.32719835857	1023.53983315292	1048.24644680706	1059.89211136718	1044.07121384631	1073.64327104274	1132.6542327102
"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD	Congo, Rep.	COG	5007.31924472282	4390.56305706482	5105.16983789706	5319.38724879789	5009.43226691254	4363.75392494278	4073.92608527555	3786.4119996175	3695.06169357	3384.65433532175	3234.39297192763	3210.40356747335
